customer_id,age,gender,region,contract_type,tenure_months,monthly_charges,total_charges,internet_service,phone_service,multiple_lines,payment_method,churn
CUST04441,65,Male,East,Month-to-Month,25,81.34,2047.24,Fiber optic,Yes,Yes,Credit card,0
CUST04442,62,Male,East,One year,60,31.11,1914.42,DSL,Yes,Yes,Credit card,0
CUST04443,37,Female,South,Two year,60,45.38,2727.36,DSL,Yes,No,Bank transfer,0
CUST04444,73,Female,South,One year,27,50.73,1414.64,DSL,Yes,Yes,Mailed check,0
CUST04445,66,Female,North,Month-to-Month,43,105.96,4559.56,No,No,No phone service,Electronic check,1
CUST04446,30,Female,West,Month-to-Month,20,78.34,1599.35,Fiber optic,Yes,Yes,Bank transfer,0
CUST04447,78,Male,East,One year,63,44.39,2821.34,Fiber optic,Yes,Yes,Bank transfer,0
CUST04448,55,Male,South,Two year,25,51.01,1311.78,No,No,No phone service,Bank transfer,0
CUST04449,66,Female,South,Month-to-Month,27,34.59,972.82,Fiber optic,Yes,No,Bank transfer,0
CUST04450,63,Female,West,Month-to-Month,52,24.43,1304.25,Fiber optic,No,No phone service,Electronic check,1
CUST04451,66,Female,West,Month-to-Month,10,70.97,719.52,No,Yes,Yes,Bank transfer,1
CUST04452,79,Male,North,Month-to-Month,50,23.18,1190.72,DSL,Yes,Yes,Bank transfer,0
CUST04453,25,Male,West,Month-to-Month,30,119.2,3606.9,No,Yes,Yes,Mailed check,0
CUST04454,60,Male,North,Two year,1,97.23,139.75,DSL,No,No phone service,Credit card,0
CUST04455,37,Female,North,Month-to-Month,54,97.79,5286.37,Fiber optic,Yes,No,Mailed check,0
CUST04456,77,Female,West,Month-to-Month,4,95.45,411.97,DSL,Yes,No,Electronic check,0
CUST04457,50,Male,West,Month-to-Month,7,84.11,599.06,No,Yes,No,Mailed check,1
CUST04458,43,Male,West,Two year,30,27.0,843.18,Fiber optic,Yes,No,Electronic check,0
CUST04459,56,Female,West,Month-to-Month,65,65.6,4289.91,DSL,No,No phone service,Mailed check,0
CUST04460,38,Female,West,Month-to-Month,29,47.9,1398.6,DSL,No,No phone service,Electronic check,0
CUST04461,70,Male,North,Month-to-Month,25,49.82,1251.66,Fiber optic,Yes,Yes,Mailed check,0
CUST04462,66,Female,South,Month-to-Month,40,57.07,2317.73,Fiber optic,Yes,No,Electronic check,1
CUST04463,79,Male,East,One year,26,52.07,1394.72,Fiber optic,Yes,Yes,Credit card,0
CUST04464,59,Male,East,Month-to-Month,17,86.22,1484.24,No,Yes,No,Mailed check,1
CUST04465,60,Female,North,Month-to-Month,31,20.75,674.36,No,Yes,No,Mailed check,0
CUST04466,71,Female,North,One year,61,56.63,3494.72,Fiber optic,Yes,Yes,Bank transfer,0
CUST04467,79,Female,South,Month-to-Month,8,114.44,951.7,Fiber optic,Yes,Yes,Mailed check,1
CUST04468,58,Male,West,Month-to-Month,69,45.79,3195.98,DSL,Yes,No,Electronic check,1
CUST04469,26,Female,North,Two year,1,82.13,110.02,No,No,No phone service,Electronic check,0
CUST04470,41,Female,East,Month-to-Month,71,76.04,5405.68,DSL,No,No phone service,Electronic check,1
CUST04471,54,Male,West,One year,46,68.93,3218.12,DSL,Yes,No,Electronic check,0
CUST04472,66,Male,North,One year,20,32.22,659.75,Fiber optic,Yes,Yes,Bank transfer,0
CUST04473,58,Female,West,Two year,40,103.58,4148.92,No,No,No phone service,Credit card,0
CUST04474,34,Male,East,Month-to-Month,2,76.73,196.65,Fiber optic,Yes,Yes,Electronic check,1
CUST04475,41,Male,West,Month-to-Month,61,73.86,4549.59,No,Yes,No,Electronic check,0
CUST04476,38,Male,North,Month-to-Month,71,114.92,8203.13,DSL,No,No phone service,Mailed check,0
CUST04477,68,Female,North,Month-to-Month,30,28.28,874.22,Fiber optic,Yes,Yes,Electronic check,1
CUST04478,76,Female,East,Month-to-Month,30,69.15,2089.96,DSL,No,No phone service,Electronic check,0
CUST04479,56,Male,South,Two year,45,90.6,4117.59,Fiber optic,Yes,No,Bank transfer,1
CUST04480,72,Male,South,Two year,24,99.72,2439.66,Fiber optic,No,No phone service,Mailed check,1
CUST04481,58,Male,West,Month-to-Month,56,20.09,1125.55,Fiber optic,Yes,No,Credit card,1
CUST04482,56,Female,North,Month-to-Month,61,88.22,5426.71,DSL,Yes,No,Electronic check,1
CUST04483,30,Male,North,Month-to-Month,13,115.57,1514.22,Fiber optic,Yes,No,Electronic check,0
CUST04484,28,Male,East,Two year,56,93.02,5248.86,DSL,Yes,No,Bank transfer,0
CUST04485,63,Female,East,Month-to-Month,15,61.9,969.02,DSL,Yes,No,Credit card,1
CUST04486,36,Male,North,Month-to-Month,11,107.6,1211.69,DSL,Yes,No,Credit card,1
CUST04487,28,Female,East,Two year,12,107.86,1316.2,DSL,Yes,No,Credit card,0
CUST04488,30,Female,South,Month-to-Month,3,88.82,277.69,DSL,No,No phone service,Mailed check,1
CUST04489,63,Female,South,One year,24,86.61,2090.64,DSL,Yes,Yes,Bank transfer,1
CUST04490,62,Male,West,Month-to-Month,9,54.44,514.84,DSL,Yes,No,Bank transfer,0
CUST04491,18,Male,East,One year,46,44.25,2042.63,Fiber optic,No,No phone service,Credit card,0
CUST04492,57,Female,West,Month-to-Month,71,82.98,5925.41,Fiber optic,Yes,No,Credit card,1
CUST04493,61,Male,East,Month-to-Month,60,20.79,1248.99,No,Yes,No,Electronic check,1
CUST04494,36,Female,East,Two year,11,104.3,1148.64,Fiber optic,Yes,No,Mailed check,1
CUST04495,29,Male,South,One year,10,110.27,1128.21,DSL,Yes,No,Mailed check,1
CUST04496,25,Female,North,Month-to-Month,3,36.4,122.5,Fiber optic,Yes,No,Electronic check,0
CUST04497,25,Female,East,Month-to-Month,19,77.25,1491.62,DSL,Yes,Yes,Credit card,0
CUST04498,78,Male,East,Month-to-Month,2,37.83,103.55,Fiber optic,No,No phone service,Electronic check,0
CUST04499,70,Male,East,One year,17,69.45,1196.21,DSL,Yes,Yes,Mailed check,0
CUST04500,62,Male,North,Month-to-Month,2,83.84,211.63,Fiber optic,Yes,Yes,Bank transfer,1
CUST04501,29,Male,West,One year,53,59.05,3154.46,Fiber optic,No,No phone service,Electronic check,0
CUST04502,78,Female,West,Month-to-Month,16,109.48,1792.79,No,Yes,No,Mailed check,1
CUST04503,65,Female,East,Month-to-Month,10,109.12,1135.85,DSL,Yes,Yes,Electronic check,1
CUST04504,50,Male,East,One year,68,73.07,5013.22,No,No,No phone service,Electronic check,0
CUST04505,62,Male,West,Month-to-Month,43,78.05,3359.44,Fiber optic,Yes,Yes,Credit card,0
CUST04506,43,Female,West,Two year,58,20.27,1177.91,No,Yes,Yes,Electronic check,0
CUST04507,56,Male,South,Month-to-Month,60,53.79,3257.0,Fiber optic,No,No phone service,Electronic check,0
CUST04508,45,Male,East,Month-to-Month,24,96.08,2326.42,Fiber optic,Yes,Yes,Mailed check,0
CUST04509,75,Male,West,Month-to-Month,16,119.41,1949.15,Fiber optic,Yes,No,Credit card,0
CUST04510,22,Male,South,Month-to-Month,9,114.53,1078.45,No,Yes,Yes,Mailed check,0
CUST04511,25,Female,North,Month-to-Month,6,29.46,180.13,Fiber optic,Yes,Yes,Electronic check,1
CUST04512,42,Female,East,Month-to-Month,65,61.72,4043.32,Fiber optic,Yes,No,Bank transfer,0
CUST04513,44,Male,West,One year,24,25.46,641.27,Fiber optic,Yes,No,Electronic check,0
CUST04514,63,Female,East,Month-to-Month,10,103.74,1080.84,Fiber optic,Yes,Yes,Credit card,0
CUST04515,40,Male,South,Month-to-Month,27,93.01,2526.96,No,Yes,No,Credit card,1
CUST04516,47,Male,West,Month-to-Month,3,112.17,362.29,DSL,Yes,Yes,Bank transfer,1
CUST04517,62,Male,North,Month-to-Month,38,70.17,2713.49,DSL,Yes,No,Mailed check,1
CUST04518,64,Female,North,Month-to-Month,17,30.33,565.39,Fiber optic,Yes,Yes,Bank transfer,1
CUST04519,40,Female,South,Month-to-Month,48,78.4,3791.58,Fiber optic,No,No phone service,Electronic check,0
CUST04520,66,Female,North,Month-to-Month,49,106.72,5239.67,DSL,Yes,Yes,Mailed check,0
CUST04521,64,Female,North,Month-to-Month,43,25.01,1115.1,Fiber optic,Yes,Yes,Mailed check,0
CUST04522,37,Female,North,Month-to-Month,7,101.48,729.12,Fiber optic,Yes,Yes,Electronic check,1
CUST04523,35,Male,North,One year,68,82.36,5646.1,DSL,No,No phone service,Electronic check,0
CUST04524,35,Male,North,One year,21,33.22,737.39,Fiber optic,No,No phone service,Credit card,0
CUST04525,19,Female,North,Month-to-Month,25,85.92,2194.99,No,Yes,Yes,Electronic check,0
CUST04526,21,Female,North,Two year,61,26.21,1609.55,Fiber optic,Yes,Yes,Electronic check,0
CUST04527,47,Female,West,Month-to-Month,28,37.45,1069.37,Fiber optic,Yes,No,Electronic check,1
CUST04528,50,Male,North,Month-to-Month,52,25.83,1355.65,DSL,Yes,Yes,Bank transfer,0
CUST04529,53,Female,West,One year,13,78.43,1066.62,No,Yes,No,Electronic check,1
CUST04530,35,Male,East,One year,34,48.77,1694.91,Fiber optic,Yes,No,Electronic check,0
CUST04531,54,Male,South,Two year,67,48.84,3273.51,Fiber optic,Yes,Yes,Mailed check,0
CUST04532,36,Female,North,Two year,4,84.65,352.57,DSL,Yes,No,Credit card,0
CUST04533,64,Male,South,Month-to-Month,44,31.0,1400.88,Fiber optic,Yes,Yes,Credit card,0
CUST04534,45,Male,North,Two year,15,83.32,1283.86,Fiber optic,Yes,No,Bank transfer,0
CUST04535,57,Female,West,Two year,8,89.79,720.21,No,Yes,No,Bank transfer,0
CUST04536,37,Male,North,Month-to-Month,5,105.74,547.96,DSL,Yes,No,Bank transfer,0
CUST04537,66,Female,East,Two year,66,87.14,5790.92,DSL,Yes,No,Mailed check,0
CUST04538,50,Male,South,Month-to-Month,46,85.34,3942.59,DSL,Yes,Yes,Credit card,1
CUST04539,29,Female,South,One year,65,85.66,5579.9,Fiber optic,Yes,Yes,Electronic check,0
CUST04540,75,Female,East,Month-to-Month,66,24.12,1627.43,DSL,Yes,Yes,Mailed check,0
CUST04541,68,Male,West,Month-to-Month,26,64.17,1701.07,No,No,No phone service,Electronic check,1
CUST04542,32,Female,West,Month-to-Month,31,75.12,2329.98,DSL,No,No phone service,Electronic check,0
CUST04543,58,Male,East,Month-to-Month,51,86.51,4457.3,Fiber optic,No,No phone service,Electronic check,1
CUST04544,56,Male,South,One year,41,49.12,2038.24,Fiber optic,Yes,Yes,Electronic check,0
CUST04545,19,Female,North,Month-to-Month,51,87.79,4520.16,Fiber optic,Yes,No,Electronic check,0
CUST04546,46,Male,West,Month-to-Month,19,59.59,1151.75,No,Yes,Yes,Electronic check,0
CUST04547,58,Female,North,Month-to-Month,3,91.53,293.36,Fiber optic,Yes,Yes,Mailed check,1
CUST04548,27,Male,South,One year,38,38.5,1469.11,DSL,No,No phone service,Mailed check,0
CUST04549,19,Male,North,One year,70,50.47,3572.79,DSL,Yes,No,Mailed check,0
CUST04550,68,Female,East,One year,45,114.96,5173.41,No,Yes,Yes,Electronic check,0
CUST04551,28,Male,West,One year,71,95.79,6815.57,No,Yes,No,Bank transfer,0
CUST04552,30,Male,West,Month-to-Month,41,109.86,4507.89,DSL,Yes,Yes,Mailed check,0
CUST04553,27,Male,East,Month-to-Month,25,40.02,1036.1,Fiber optic,Yes,Yes,Mailed check,0
CUST04554,31,Male,East,Month-to-Month,50,114.29,5750.33,Fiber optic,Yes,Yes,Mailed check,1
CUST04555,35,Male,West,Two year,1,94.42,110.1,Fiber optic,Yes,Yes,Credit card,0
CUST04556,68,Male,West,One year,54,79.06,4304.35,No,Yes,Yes,Electronic check,0
CUST04557,71,Male,West,Month-to-Month,13,21.28,289.06,DSL,Yes,Yes,Electronic check,1
CUST04558,26,Male,South,Month-to-Month,40,25.19,1023.3,Fiber optic,Yes,No,Credit card,0
CUST04559,74,Female,South,Month-to-Month,21,97.24,2082.39,Fiber optic,No,No phone service,Electronic check,1
CUST04560,56,Male,South,One year,41,86.9,3599.86,Fiber optic,Yes,No,Mailed check,0
CUST04561,45,Male,North,Month-to-Month,61,41.37,2562.27,Fiber optic,Yes,No,Credit card,1
CUST04562,20,Female,South,One year,33,64.13,2121.93,Fiber optic,Yes,Yes,Bank transfer,0
CUST04563,37,Female,West,Month-to-Month,29,85.6,2489.03,DSL,Yes,Yes,Electronic check,0
CUST04564,23,Female,South,Month-to-Month,55,21.53,1199.31,Fiber optic,Yes,Yes,Mailed check,1
CUST04565,44,Male,West,Two year,32,87.71,2811.89,Fiber optic,Yes,No,Bank transfer,0
CUST04566,70,Female,East,Month-to-Month,11,60.15,687.71,DSL,Yes,No,Electronic check,0
CUST04567,19,Female,North,Two year,52,29.49,1560.03,DSL,Yes,Yes,Electronic check,0
CUST04568,46,Male,North,Month-to-Month,36,36.35,1325.98,Fiber optic,No,No phone service,Mailed check,0
CUST04569,55,Male,East,Month-to-Month,31,62.66,1963.19,DSL,Yes,No,Electronic check,0
CUST04570,20,Female,West,Month-to-Month,14,82.64,1161.93,Fiber optic,Yes,Yes,Bank transfer,0
CUST04571,33,Female,North,One year,63,54.43,3463.03,No,Yes,Yes,Credit card,0
CUST04572,47,Male,South,One year,52,31.01,1625.76,DSL,No,No phone service,Electronic check,0
CUST04573,57,Male,West,Month-to-Month,54,102.63,5580.88,Fiber optic,Yes,No,Mailed check,1
CUST04574,19,Male,North,Month-to-Month,50,70.03,3540.05,Fiber optic,Yes,Yes,Electronic check,1
CUST04575,34,Male,East,Month-to-Month,54,48.29,2637.22,Fiber optic,Yes,No,Bank transfer,1
CUST04576,58,Male,West,Month-to-Month,35,88.33,3113.5,DSL,No,No phone service,Electronic check,1
CUST04577,79,Female,North,Month-to-Month,30,53.63,1619.24,No,Yes,No,Credit card,0
CUST04578,29,Male,East,Month-to-Month,55,56.17,3136.23,Fiber optic,Yes,Yes,Electronic check,1
CUST04579,52,Male,West,Month-to-Month,1,47.76,92.57,DSL,Yes,No,Mailed check,1
CUST04580,60,Male,South,Month-to-Month,15,56.09,878.96,Fiber optic,No,No phone service,Bank transfer,1
CUST04581,18,Male,West,Month-to-Month,25,46.24,1201.91,Fiber optic,Yes,Yes,Electronic check,1
CUST04582,72,Male,South,Month-to-Month,20,118.24,2409.76,No,Yes,Yes,Electronic check,1
CUST04583,62,Female,West,Month-to-Month,71,45.75,3274.36,No,No,No phone service,Credit card,0
CUST04584,32,Male,East,Month-to-Month,16,84.71,1365.85,DSL,Yes,Yes,Mailed check,1
CUST04585,43,Female,South,One year,52,39.22,2049.63,Fiber optic,No,No phone service,Credit card,0
CUST04586,54,Male,South,Month-to-Month,65,75.68,4944.06,No,Yes,Yes,Bank transfer,0
CUST04587,38,Female,West,Month-to-Month,70,70.89,4998.55,Fiber optic,No,No phone service,Credit card,1
CUST04588,79,Female,North,Month-to-Month,1,75.37,95.6,Fiber optic,Yes,Yes,Electronic check,1
CUST04589,66,Male,South,One year,16,55.64,910.43,Fiber optic,Yes,No,Mailed check,0
CUST04590,48,Male,West,Month-to-Month,27,107.08,2894.8,DSL,Yes,Yes,Mailed check,0
CUST04591,42,Male,East,Two year,18,49.79,935.16,Fiber optic,Yes,Yes,Electronic check,0
CUST04592,40,Male,West,Month-to-Month,44,107.14,4722.74,No,Yes,Yes,Bank transfer,0
CUST04593,41,Male,West,Month-to-Month,50,60.63,3076.43,DSL,Yes,Yes,Electronic check,1
CUST04594,74,Female,South,Month-to-Month,14,85.23,1201.93,Fiber optic,No,No phone service,Electronic check,1
CUST04595,55,Male,North,Month-to-Month,52,21.01,1129.63,No,Yes,No,Bank transfer,1
CUST04596,45,Male,East,Month-to-Month,50,64.1,3242.28,DSL,Yes,No,Electronic check,0
CUST04597,38,Female,South,Month-to-Month,17,84.97,1487.57,Fiber optic,No,No phone service,Electronic check,0
CUST04598,71,Male,South,Month-to-Month,3,49.76,175.34,Fiber optic,Yes,No,Mailed check,1
CUST04599,60,Female,South,Month-to-Month,62,52.14,3252.81,DSL,Yes,Yes,Credit card,0
CUST04600,35,Male,East,Month-to-Month,21,59.7,1258.55,DSL,Yes,No,Electronic check,1
CUST04601,53,Female,North,Month-to-Month,33,46.91,1589.77,DSL,Yes,Yes,Bank transfer,0
CUST04602,52,Male,East,Month-to-Month,1,80.31,101.16,Fiber optic,Yes,Yes,Electronic check,1
CUST04603,62,Female,East,One year,70,24.92,1793.86,DSL,Yes,No,Electronic check,0
CUST04604,72,Female,North,Month-to-Month,56,103.11,5789.1,Fiber optic,Yes,No,Electronic check,0
CUST04605,26,Male,East,Month-to-Month,4,116.0,485.9,DSL,Yes,Yes,Electronic check,1
CUST04606,70,Male,West,Month-to-Month,22,36.56,825.14,DSL,Yes,No,Electronic check,1
CUST04607,55,Male,East,Month-to-Month,58,42.51,2489.46,No,No,No phone service,Mailed check,0
CUST04608,75,Female,South,Month-to-Month,44,114.89,5066.29,DSL,No,No phone service,Bank transfer,1
CUST04609,47,Female,East,Month-to-Month,57,36.41,2089.06,Fiber optic,Yes,No,Bank transfer,0
CUST04610,77,Female,South,Month-to-Month,40,30.63,1248.23,DSL,Yes,Yes,Bank transfer,0
CUST04611,61,Male,East,Two year,56,99.33,5601.03,DSL,Yes,Yes,Bank transfer,0
CUST04612,51,Male,South,Month-to-Month,63,87.77,5566.74,Fiber optic,Yes,Yes,Electronic check,0
CUST04613,49,Female,South,Month-to-Month,39,87.99,3440.83,Fiber optic,Yes,Yes,Electronic check,0
CUST04614,20,Male,South,One year,7,42.66,325.19,Fiber optic,Yes,No,Credit card,1
CUST04615,20,Female,North,Month-to-Month,14,57.59,832.38,Fiber optic,Yes,No,Mailed check,0
CUST04616,45,Male,East,Two year,18,35.93,675.28,DSL,Yes,Yes,Electronic check,0
CUST04617,61,Male,East,Month-to-Month,55,36.16,2004.53,DSL,Yes,Yes,Bank transfer,0
CUST04618,32,Female,West,Month-to-Month,56,69.57,3931.83,Fiber optic,Yes,No,Mailed check,1
CUST04619,58,Male,West,One year,57,87.27,4988.41,Fiber optic,Yes,No,Bank transfer,0
CUST04620,40,Male,West,Two year,58,52.07,3036.5,Fiber optic,Yes,No,Electronic check,0
CUST04621,57,Male,East,One year,25,67.54,1698.08,DSL,Yes,No,Electronic check,0
CUST04622,28,Male,North,Month-to-Month,70,54.84,3846.83,DSL,Yes,Yes,Mailed check,0
CUST04623,65,Male,South,Month-to-Month,3,111.48,378.5,No,No,No phone service,Electronic check,1
CUST04624,49,Female,East,Month-to-Month,21,90.34,1916.84,DSL,Yes,Yes,Bank transfer,1
CUST04625,75,Male,North,One year,32,82.52,2678.42,Fiber optic,No,No phone service,Bank transfer,0
CUST04626,76,Female,North,Month-to-Month,2,93.03,223.99,DSL,No,No phone service,Mailed check,1
CUST04627,74,Male,East,Month-to-Month,20,46.8,964.54,No,Yes,Yes,Bank transfer,1
CUST04628,71,Male,South,One year,18,112.98,2074.94,No,Yes,No,Electronic check,0
CUST04629,53,Female,North,Two year,54,39.95,2157.34,Fiber optic,Yes,No,Credit card,0
CUST04630,77,Female,East,Month-to-Month,36,33.81,1225.25,Fiber optic,Yes,Yes,Electronic check,0
CUST04631,50,Male,South,One year,61,110.6,6789.3,No,No,No phone service,Electronic check,0
CUST04632,41,Male,West,Month-to-Month,60,45.99,2806.24,Fiber optic,Yes,Yes,Electronic check,1
CUST04633,56,Female,North,Month-to-Month,36,104.84,3799.79,No,Yes,No,Electronic check,0
CUST04634,51,Female,North,Month-to-Month,44,49.77,2224.54,Fiber optic,Yes,Yes,Electronic check,1
CUST04635,73,Female,East,Month-to-Month,68,49.45,3370.41,DSL,Yes,Yes,Electronic check,0
CUST04636,45,Female,East,One year,66,115.78,7675.05,No,Yes,Yes,Mailed check,0
CUST04637,54,Male,South,One year,44,116.53,5159.79,Fiber optic,No,No phone service,Credit card,0
CUST04638,24,Male,West,Month-to-Month,29,116.18,3374.7,Fiber optic,Yes,No,Electronic check,0
CUST04639,21,Male,West,One year,48,33.72,1657.71,No,Yes,No,Electronic check,0
CUST04640,54,Male,East,Month-to-Month,36,77.17,2779.8,No,Yes,No,Credit card,0
CUST04641,73,Male,East,Month-to-Month,8,23.64,238.12,DSL,Yes,No,Mailed check,0
CUST04642,18,Female,South,Month-to-Month,5,88.65,491.55,Fiber optic,Yes,No,Electronic check,1
CUST04643,18,Female,East,One year,47,87.11,4133.52,Fiber optic,No,No phone service,Credit card,0
CUST04644,64,Female,South,Month-to-Month,43,119.23,5151.24,Fiber optic,Yes,No,Bank transfer,0
CUST04645,37,Male,South,Month-to-Month,10,107.78,1092.7,DSL,Yes,Yes,Mailed check,1
CUST04646,36,Female,West,Month-to-Month,10,41.82,435.15,DSL,Yes,No,Credit card,0
CUST04647,46,Male,South,Month-to-Month,6,64.38,391.44,DSL,Yes,No,Bank transfer,0
CUST04648,27,Male,West,One year,16,45.73,767.94,DSL,Yes,Yes,Bank transfer,0
CUST04649,77,Male,West,Month-to-Month,60,24.77,1534.24,DSL,Yes,No,Bank transfer,0
CUST04650,35,Female,West,Month-to-Month,26,58.25,1526.44,DSL,Yes,No,Bank transfer,0
CUST04651,45,Male,East,Two year,21,30.77,695.06,Fiber optic,No,No phone service,Bank transfer,0
CUST04652,52,Male,West,Month-to-Month,58,96.49,5619.07,DSL,Yes,Yes,Mailed check,1
CUST04653,60,Female,South,One year,41,58.94,2423.55,Fiber optic,Yes,Yes,Credit card,0
CUST04654,64,Male,East,Month-to-Month,30,23.12,732.21,Fiber optic,Yes,Yes,Credit card,0
CUST04655,48,Female,South,Month-to-Month,5,47.07,276.85,Fiber optic,Yes,Yes,Electronic check,1
CUST04656,44,Male,East,One year,10,53.27,549.59,DSL,No,No phone service,Electronic check,0
CUST04657,79,Female,South,Month-to-Month,11,65.32,766.87,DSL,Yes,Yes,Credit card,1
CUST04658,28,Male,North,Two year,63,88.12,5578.38,Fiber optic,Yes,No,Credit card,0
CUST04659,66,Male,North,Month-to-Month,7,98.79,693.14,Fiber optic,No,No phone service,Bank transfer,1
CUST04660,66,Female,North,Month-to-Month,59,118.58,7013.45,DSL,Yes,Yes,Electronic check,0
CUST04661,55,Male,South,One year,12,105.42,1303.34,DSL,Yes,Yes,Bank transfer,0
CUST04662,22,Female,East,Month-to-Month,64,65.76,4218.58,Fiber optic,Yes,Yes,Electronic check,1
CUST04663,25,Male,West,Month-to-Month,41,30.55,1259.13,Fiber optic,Yes,No,Electronic check,1
CUST04664,51,Female,West,Two year,60,86.4,5214.69,No,No,No phone service,Electronic check,0
CUST04665,65,Male,South,One year,28,62.24,1757.67,No,Yes,Yes,Bank transfer,0
CUST04666,69,Male,South,Month-to-Month,63,60.56,3845.96,DSL,Yes,No,Electronic check,0
CUST04667,73,Male,South,One year,3,53.77,177.08,Fiber optic,Yes,No,Electronic check,1
CUST04668,29,Female,South,Two year,32,36.89,1219.04,DSL,Yes,No,Bank transfer,0
CUST04669,55,Female,West,Month-to-Month,21,28.88,627.56,DSL,Yes,No,Electronic check,1
CUST04670,18,Female,East,Month-to-Month,55,101.89,5653.26,No,Yes,No,Electronic check,0
CUST04671,48,Female,West,Month-to-Month,18,38.5,711.74,DSL,Yes,No,Electronic check,1
CUST04672,21,Female,South,Two year,53,89.98,4776.27,DSL,Yes,No,Bank transfer,0
CUST04673,66,Male,North,One year,61,92.68,5685.24,No,Yes,No,Bank transfer,0
CUST04674,62,Male,West,One year,50,50.73,2572.93,DSL,Yes,No,Mailed check,0
CUST04675,67,Male,North,Two year,8,75.62,622.19,DSL,Yes,Yes,Electronic check,1
